Date,HostCPUUtilization%_NODE2,AverageActiveSessions_NODE2,MemoryUtilization%_NODE2,CPU,USER_IO,APPLICATION,GC,CONCURRENCY,NETWORK,SYSTEM_IO,ADMIN,CONFIG,CMMIT,SCHEDULER,OTHER,TOTAL
6/15/21 20:00,2.3,1.3,50,982.2,3094.1,0.1,37,0.2,0,34.3,0,0,0.5,0,30.4,4178.8
6/15/21 21:00,2.4,1.4,50,879.9,3099.6,0.1,44.5,0.1,0,26.3,0,0,0.4,0,32.6,4083.5
6/15/21 22:00,2.3,1.2,50,910.8,2507.8,0.1,38.3,0.2,0,24.2,0,0,0.4,0,25.6,3507.4
6/15/21 23:00,2.3,1.1,50,961.8,2656.9,0.1,45.5,0.3,0,24.1,0,0,0.4,0,24.6,3713.7
6/16/21 0:00,2.8,1.5,50,1031.3,2932.3,0.1,44.6,0.7,0,24.2,0,0.4,0.6,0,28.6,4062.8
6/16/21 1:00,2.4,1.3,50,946.5,2553,0.1,40.9,0.3,0,23,0,0,0.5,0,24.6,3588.9
6/16/21 2:00,2.2,1.3,50,975.3,3040.9,0.1,41.5,0.3,0,26.3,0,0,0.5,0,29.9,4114.8
6/16/21 3:00,2.4,1.4,50,1032.1,3269,0.1,42.8,0.4,0,23.3,0,0,0.5,0,24.4,4392.6
6/16/21 4:00,2.4,1.7,50,933.7,2781.7,0.1,42.3,0.1,0,26.1,0,0,0.4,0,26.5,3810.9
6/16/21 5:00,2.1,1.2,50,898.2,2650.6,0.1,40.1,0.2,0,25.1,0,0,0.4,0,29.5,3644.2
6/16/21 6:00,3.4,2.4,50,1143.4,3334.8,0.1,312.6,0.4,0,26.3,0,0,0.5,0,25,4843.1
6/16/21 7:00,2.5,1.5,50,1000,3063.5,0.1,41.5,0.2,0,29.4,0,0.1,0.4,0,30.5,4165.7
6/16/21 8:00,2.5,1.5,50,1012.7,3403.2,0.1,44.1,0.1,0,27.8,0,0,0.5,0,27.1,4515.6
6/16/21 9:00,2.5,1.6,50,948.9,3001.6,0.1,40.7,0.2,0,31.3,0,0,0.4,0,20.1,4043.3
6/16/21 10:00,2.3,1.1,50,934,2418.7,0.1,41,0.2,0,23.7,0,0,0.3,0,26.9,3444.9
6/16/21 11:00,2.4,1.2,50,960.6,2493.2,0.1,40.8,0.1,0,21.3,0,0,0.5,0,23.5,3540.1
6/16/21 12:00,3.3,1.8,50,3084.1,3792.8,0.2,122.9,0.9,30.7,32.7,0,4.2,0.9,0,29.4,7098.8
6/16/21 13:00,2.9,4.2,50,3002.9,4652.1,0.1,44.6,0.3,218.4,23.9,0,4.4,0.7,0,23.3,7970.7
6/16/21 14:00,2.6,1.5,50,1014.6,2993.7,0.1,40.8,0.3,0,45.1,0,0,0.5,0,29.9,4125
6/16/21 15:00,2.5,1.2,50,989.1,2775,0.1,40.6,0.2,0,23.6,0,0,0.4,0,27.8,3856.8
6/16/21 16:00,2.3,1.3,50,922.6,2360.6,0,37.6,0.1,0,27.1,0,0,0.4,0,31,3379.4
6/16/21 17:00,2.5,1.3,50,1017.1,3012,0.1,39.8,0.2,0,23.6,0,0,0.4,0,27.6,4120.8
6/16/21 18:00,2.7,1.4,50,953.3,2470.1,0.1,37.9,0.2,0,23,0,0,0.4,0,28.5,3513.5
6/16/21 19:00,2.3,1.3,50,955.3,3105.3,0,38.3,0.1,0,26.9,0,0,0.4,0,25.9,4152.2
6/16/21 20:00,2.5,1.5,50,1010.2,3542.6,0.1,39.3,0.2,0,36.2,0,0,0.4,0,22,4651
6/16/21 21:00,2.5,1.9,50,999.3,3779.5,0.1,39.6,0.1,0,30.3,0,0,0.4,0,21.1,4870.4
6/16/21 22:00,2.4,1.8,50,941.3,3533.3,0.1,67.4,0.2,0,30.9,0,0,0.3,0,29.6,4603.1
6/16/21 23:00,2.4,1.3,50,972.2,3210.9,0.1,40.8,0.3,0,28.3,0,0,0.3,0,31.4,4284.3
6/17/21 0:00,2.5,1.6,50,957.7,3388.8,0.1,42.9,0.8,0,27.2,0,0,0.5,0,30.1,4448.1
6/17/21 1:00,2.6,1.7,50,1032.7,3575.1,0.1,42,0.3,0,31.6,0,0,0.5,0,22.7,4705
6/17/21 2:00,2.5,1.7,50,1057.2,3548.3,0.1,43.1,0.2,0,28.4,0,0,0.9,0,22.2,4700.4
6/17/21 3:00,2.4,1.5,50,974.3,3608.3,0.1,48.3,0.5,0,26.3,0,0,0.6,0,27.7,4686.1
6/17/21 4:00,2.4,1.3,50,934.1,2578.1,0.1,45.2,0.2,0,23,0,0,0.4,0,26.5,3607.6
6/17/21 5:00,2.3,1.2,50,931.6,2592,0.1,47.6,0.1,0,26.2,0,0,0.5,0,25.1,3623.2
6/17/21 6:00,2.4,1.4,50,952.5,2703.5,0.1,45.3,0.2,0,24.1,0,0,0.4,0,24.6,3750.7
6/17/21 7:00,2.3,1.4,50,920,2640.4,0.1,42.9,0.2,0,30.3,0,0,0.5,0,28.1,3662.5
6/17/21 8:00,2.5,1.3,50,1005.9,2985.8,0.1,46.6,0.1,0,26.1,0,0,0.4,0,25.4,4090.4
6/17/21 9:00,2.5,1.3,50,935.1,2477.7,0.1,40.1,0.2,0,23.6,0,0,0.4,0,25.2,3502.4
6/17/21 10:00,2.4,1.4,50,1011.3,3156,0.1,45.5,0.2,0,27.9,0,0,0.5,0,23.4,4264.9
6/17/21 11:00,2.8,1.4,50,1433.9,2814.1,0.1,79.6,0.3,42,23.6,0,0.9,0.5,0,24.8,4419.8
6/17/21 12:00,2.6,1.9,50,3768.5,5237.3,0.1,49.3,0.8,23,33.7,0,7.1,1,0,22.4,9143.2
6/17/21 13:00,2.7,4.8,50,1884.4,3358.7,0.1,42.2,0.2,33.5,22.8,0,1.8,0.6,0,27.9,5372.2
6/17/21 14:00,2.7,1.4,50,1001.1,2956.2,0.1,122.7,0.3,0,40.2,0,0,0.4,0,31.1,4152.1
6/17/21 15:00,2.9,1.7,50,1115.1,2752.6,0.1,192.1,0.2,0,21.8,0,0,0.4,0,35.9,4118.2
6/17/21 16:00,2.5,1.5,50,1010.9,2895.5,0.1,50.5,0.2,0,24,0,0,0.4,0,26.5,4008.1
6/17/21 17:00,2.3,1.3,50,880.3,2630.1,0.1,40.8,0.2,0,21,0,0,0.5,0,30.2,3603.2
6/17/21 18:00,2.9,1.9,50,1140.8,3332.8,0.1,92.6,0.1,0,22.8,0,0,0.4,0,24.7,4614.3
6/17/21 19:00,2.6,1.5,50,1037.4,3107,0.1,42,0.1,0,20.9,0,0,0.5,0,26.1,4234.1
6/17/21 20:00,2.7,1.8,50,1042.5,3189.5,0.1,41.9,0.2,0,34.1,0,0,0.6,0,21.2,4330.1
6/17/21 21:00,2.4,1.6,50,924.8,3574.1,0.1,54.6,0.2,0,28.1,0,0,0.6,0,29.1,4611.6
6/17/21 22:00,2.6,1.6,50,1017.9,3481.9,0.1,48.9,0.2,0,25.2,0,0,0.8,0,25.5,4600.5
6/17/21 23:00,2.3,1.5,50,865.6,2795.5,0.1,45.2,0.2,0,20.4,0,0,1.3,0,28.5,3756.8
6/18/21 0:00,2.6,1.7,50,1054.1,3393.7,0.1,88.3,1.1,0,20.8,0,0,1.6,0,26.6,4586.3
6/18/21 1:00,3.2,1.8,50,969.8,3361.9,0.1,57.7,0.3,0,24,0,0,2.7,0,29.2,4445.7
6/18/21 2:00,2.4,2.1,50,1046.6,4318,0.1,111.3,0.3,0,29.8,0,0,2.1,0,30.9,5539.1
6/18/21 3:00,2.7,1.6,50,1079.4,3479.5,0.1,52,0.3,0,23.3,0,0,0.6,0,22.3,4657.5
6/18/21 4:00,2.7,1.6,50,1026.9,3206.8,0.1,52.1,0.3,0,23.2,0,0,0.4,0,27.4,4337.2
6/18/21 5:00,2.4,1.5,50,953.1,2599.7,0.1,50.3,0.2,0,22.1,0,0,0.6,0,26.3,3652.4
6/18/21 6:00,2.6,1.6,50,1032.7,3098,0.1,49,0.1,0,22.9,0,0,0.4,0,27.3,4230.5
6/18/21 7:00,2.5,1.5,50,953.2,2477.3,0.2,45.8,0.2,0,23.8,0,0,0.4,0,24,3524.9
6/18/21 8:00,2.4,1.4,50,995.1,2741.7,0.1,50.5,0.2,0,20.8,0,0,0.3,0,27,3835.7
6/18/21 9:00,2.8,1.6,50,1060,2918.2,0.1,42.8,0.1,0,22.4,0,0,0.4,0,25.9,4069.9
6/18/21 10:00,2.6,1.5,50,1031,2875.5,1.2,41.9,0.2,0,22.6,0,0,0.5,0,25.4,3998.3
6/18/21 11:00,2.4,1.7,50,981.2,3317.3,0.1,79.1,0.3,0,24,0,0,0.4,0,26.8,4429.2
6/18/21 12:00,2.5,1.8,50,1064.9,3696.4,0.1,56.5,0.8,0,53.6,0,0,0.4,0,33.1,4905.8
6/18/21 13:00,2.5,1.6,50,1000.1,2913.5,0,38,0.2,0,25.3,0,0,0.3,0,26.4,4003.8
6/18/21 14:00,2.6,1.5,50,1022.1,3258.1,0.1,47.3,0.3,0,56.4,0,0,0.4,0,26.6,4411.3
6/18/21 15:00,2.4,1.3,50,922,2307.6,0,39.7,0.2,0,20.2,0,0,0.4,0,26.2,3316.3
6/18/21 16:00,2.5,1.4,50,997.3,2812.1,0.1,44.3,0.2,0,22.4,0,0,0.3,0,22.7,3899.4
6/18/21 17:00,2.4,1.3,50,922.9,2120.9,0.1,38.1,0.1,0,20.3,0,0,0.7,0,25.2,3128.3
6/18/21 18:00,2.8,1.5,50,1056.7,3121.7,0.1,40.3,0.1,0,23.9,0,0,0.3,0,24,4267.1
6/18/21 19:00,2.5,1.2,50,930.7,2322,0,39.8,0.2,0,26,0,0,0.3,0,23.9,3342.9
6/18/21 20:00,2.4,1.3,50,978.9,3143.3,0.1,40.1,0.2,0,37.3,0,0,0.7,0,25.9,4226.5
6/18/21 21:00,2.4,1.3,50,929.6,2510.1,0,39.4,0.1,0,25.9,0,0,0.4,0,28.2,3533.7
6/18/21 22:00,2.3,1,50,933,2403.6,0.1,40.9,0.1,0,24.6,0,0,0.3,0,25.9,3428.5
6/18/21 23:00,2.5,1.3,50,996.8,2832,0.1,51.5,0.4,0,23.4,0,0,0.4,0,26.2,3930.8
6/19/21 0:00,2.4,1.4,50,902.5,2903.1,0.1,44.2,0.9,0,26.4,0,0,0.3,0,26.5,3904
6/19/21 1:00,2.5,1.8,50,1078.9,4096,0.1,89.2,0.3,0,26.7,0,0,0.3,0,28.1,5319.6
6/19/21 2:00,2.7,1.7,50,1082.7,3663.7,0,44.2,0.4,0,26.1,0,0,0.5,0,25.7,4843.3
6/19/21 3:00,2.5,1.5,50,965.2,2669.3,0.1,43.8,0.4,0,25.8,0,0,0.4,0,27.7,3732.7
6/19/21 4:00,2.4,1.3,50,982.7,3014.3,0.1,40.4,0.2,0,23.7,0,0,0.3,0,24.4,4086.1
6/19/21 5:00,2.5,1.5,50,937.1,2810.7,0.1,40.9,0.2,0,23.1,0,0,0.5,0,25.7,3838.3
6/19/21 6:00,2.3,1,50,914.2,2260.5,0,38.7,0.3,0,22.1,0,0,0.5,0,24.9,3261.2
6/19/21 7:00,2.4,1.3,50,962.6,2861.9,0.1,40,0.3,0,24.8,0,0,0.3,0,21.6,3911.6
6/19/21 8:00,2.4,1.2,50,961.1,2417.6,0.1,39.2,0.6,0,22.9,0,0,0.4,0,25.4,3467.3
6/19/21 9:00,2.9,1.4,50,1032.2,2680.9,0.1,39.8,0.5,0,22.5,0,0,0.3,0,22.5,3798.8
6/19/21 10:00,2.4,1,50,957.7,2173.6,0.1,39.2,0.2,0,23.5,0,0,0.5,0,27.2,3222
6/19/21 11:00,2.9,1.4,50,1581,2930.8,0.1,88.3,0.5,42,22.8,0,1.2,0.4,0,26.1,4693.2
6/19/21 12:00,2.6,1.9,50,3876.6,4906.9,0.1,56.5,0.8,63.4,43.2,0,5,0.8,0,23,8976.3
6/19/21 13:00,2.8,4.3,50,1989.5,4653.9,0.1,50.6,0.4,29.9,26,0,2.2,0.8,0,22.5,6775.9
6/19/21 14:00,2.7,1.9,50,1058,3224.8,0.1,45.4,0.4,0,43.5,0,0,0.5,0,29.6,4402.3
6/19/21 15:00,2.9,1.6,50,1113.5,3350.6,0.1,45.8,0.4,0,24.4,0,0,0.4,0,25.1,4560.3
6/19/21 16:00,2.6,1.4,50,985.3,2601.6,0,38.6,0.2,0,24.1,0,0,0.3,0,27.6,3677.7
6/19/21 17:00,2.7,1.4,50,1057.5,3069.7,0.2,41.8,0.3,0,24.8,0,0,0.3,0,21.9,4216.5
6/19/21 18:00,2.5,1.3,50,960.1,2339.3,0.1,38.2,0.2,0,23.5,0,0.1,0.3,0,24.5,3386.3
6/19/21 19:00,2.4,1.4,50,1011.9,3255.2,0.1,36,0.3,0,30.4,0,0,0.4,0,20.9,4355.2
6/19/21 20:00,2.4,1.4,50,1025.8,3441.7,0.1,38.8,0.2,0,41.4,0,0,0.5,0,25.8,4574.3
6/19/21 21:00,2.5,1.7,50,1009.9,3400.5,0.1,39.4,0.3,0,27.8,0,0,0.4,0,23.9,4502.3
6/19/21 22:00,2.4,1.3,50,948.4,2752.3,0.1,37.3,0.2,0,26.4,0,0,0.3,0,22.1,3787.1
6/19/21 23:00,2.4,1.2,50,986.1,2779.1,0.1,39.5,0.3,0,23.5,0,0,0.3,0,25.2,3854.1
6/20/21 0:00,3.2,1.6,50,1139.8,2882.5,0.1,44.1,0.2,0,21.2,0,0,0.4,0,21.2,4109.5
6/20/21 1:00,2.8,1.9,50,1285,3350,0.1,40.7,0.3,0,27.6,0,0,0.5,0,35.8,4740
6/20/21 2:00,2.9,1.4,50,1263.7,3586.6,0.1,49.9,0.4,0,24.1,0,0,0.5,0,29.5,4954.8
6/20/21 3:00,3,1.6,50,1206.7,3269.4,0,40.3,0.2,0,24.6,0,0,0.3,0,27.5,4569
6/20/21 4:00,2.9,1.3,50,1175.4,2825.9,0.1,38.2,0.2,0,26.3,0,0,0.3,0,23.7,4090.1
6/20/21 5:00,2.9,1.4,50,1197.8,2966.2,0.1,39.5,0.2,0,20.6,0,0,0.5,0,28.4,4253.3
6/20/21 6:00,3,1.5,50,1159.1,2822.9,0.1,40.3,0.3,0,21.9,0,0,0.3,0,31.7,4076.6
6/20/21 7:00,3,1.4,50,1198.4,3143,0.1,39.4,0.2,0,21.2,0,0,0.3,0,31.3,4433.9
6/20/21 8:00,2.7,1.7,50,1145.2,3289.7,0.1,43.3,0.5,0,21.1,0,0,0.3,0,34.1,4534.3
6/20/21 9:00,3.1,1.5,50,1249.7,2769.5,0.1,38.9,0.4,0,17,0,0,0.4,0,28.9,4104.9
6/20/21 10:00,3.2,1.7,50,1313.6,2960.3,0.1,42.3,0.3,0,17.7,0,0,0.3,0,28.8,4363.4
6/20/21 11:00,3.2,1.9,50,1297.3,3130.3,0.1,40.5,0.3,0,22.3,0,0,0.3,0,29.1,4520.2
6/20/21 12:00,3.1,1.8,50,1448.4,3595.8,0.1,37.6,1,0,32.8,0,0,0.4,0,30.4,5146.5
6/20/21 13:00,3,1.4,50,1243.3,2641.1,0.1,38.3,0.2,0,20.7,0,0,0.3,0,26.8,3970.8
6/20/21 14:00,3.2,1.7,50,1319.3,3003.2,0.1,48.1,0.3,0,31.7,0,0,0.5,0,27.9,4431.1
6/20/21 15:00,3.1,1.8,50,1307.7,3088,0.1,39.2,0.3,0,22.9,0,0,0.3,0,27.1,4485.6
6/20/21 16:00,3.2,1.5,50,1280.7,2908.3,0.1,41,0.2,0,19.5,0,0,0.3,0,26.3,4276.4
6/20/21 17:00,3.2,1.4,50,1328.4,3191.5,0,37.8,0.2,0,18.4,0,0,0.4,0,28.9,4605.6
6/20/21 18:00,3.3,1.6,50,1236.3,2840.1,0.1,37.5,0.4,0,19.7,0,0,0.4,0,33.8,4168.3
6/20/21 19:00,2.7,1.4,50,1104.7,3291.6,0.1,36.8,0.2,0,27.9,0,0,0.4,0,31.2,4492.9
6/20/21 20:00,2.8,1.9,50,1198.9,4048.5,0.1,39.1,0.2,0,35.1,0,0,0.7,0,32.4,5355
6/20/21 21:00,2.7,2.1,50,1167.7,3953.2,0.1,39.3,0.2,0,26.5,0,0,0.5,0,36.6,5224.1
6/20/21 22:00,3.1,2,50,1127.1,3762.2,0.1,39.6,0.3,0,31.2,0,0,0.8,0,34.9,4996.2
6/20/21 23:00,3.3,1.9,50,1276.6,3759.4,0.1,39.7,0.4,0,24.6,0,0,0.5,0,32,5133.3
6/21/21 0:00,3.7,7.2,50,4101.7,3443.2,0.1,83.6,0.7,0,21.1,0,0,0.9,0,45.9,7697.2
6/21/21 1:00,2.8,2.5,50,770.4,1380.7,0,65.2,827,0,13.1,0,0.8,0.4,0,40.8,3098.4
6/21/21 2:00,3.4,1.5,50,833.8,813.5,0,0.8,0.3,0,17.7,0,0,0.3,0,44,1710.4
6/21/21 3:00,3.5,1.9,50,842.3,1087.1,0,1.3,0.2,0,18.8,0,0,0.3,0,44.9,1994.9
6/21/21 4:00,2.2,0.8,50,492.9,424.5,0,1.7,0.3,0,16.1,0,0,0.2,0,37.4,973.1
6/21/21 5:00,2.2,0.8,50,491.3,391.8,0,12.3,0.2,0,15.5,0,0,0.2,0,41,952.3
6/21/21 6:00,2.9,1.5,50,668.1,438.8,0,3,576,0,13.2,0,0,0.2,0,37.6,1736.9
6/21/21 7:00,2.1,0.8,50,508.2,528.4,0,1.4,0.4,0,18.3,0,0,0.2,0,40.8,1097.7
6/21/21 8:00,2.7,1,50,677.8,545.1,0,1.5,0.2,0,13.5,0,0,0.2,0,46.3,1284.6
6/21/21 9:00,2.4,0.8,50,488.9,315.9,0,1.4,139.7,0,10.8,0,0,0.2,0,40.2,997.1
6/21/21 10:00,4,1.5,50,808.5,530.4,0,1.6,0.2,0,10.4,0,0,0.2,0,47.4,1398.7
6/21/21 11:00,3.8,1.5,50,1340,836.5,0,53,0.4,36.7,10.4,0,1.4,0.2,0,45,2323.6
6/21/21 12:00,4.2,2.6,50,3834.5,2695,0,207.5,1.4,123.5,17.5,0,5.4,0.4,0,50,6935.2
6/21/21 13:00,2.9,3.9,50,1108.5,1908.1,0,154.9,1.7,15.3,12.4,0,0.6,0.2,0,46.7,3248.4
6/21/21 14:00,3.1,2.7,50,838.3,1975.5,0,148.5,0.8,0,16,0,0,0.2,0,44.9,3024.2
6/21/21 15:00,3,2.6,50,820.7,1796.7,0,132.7,0.7,0,16.1,0,0,0.3,0,53.1,2820.3
6/21/21 16:00,3,1.9,50,717.1,978.4,0,52.9,0.3,0,11.7,0,0,0.2,0,43,1803.6
6/21/21 17:00,3.8,1.4,50,809,534.4,0,0.8,0.2,0,10.3,0,0,0.3,0,47,1402
6/21/21 18:00,2.3,0.7,50,486,317.1,0,3.1,0.3,0,15.5,0,0,0.2,0,35.4,857.6
6/21/21 19:00,2.1,0.7,50,479.1,358.3,0,0.6,0.2,0,11.9,0,0,0.2,0,33.6,883.9
6/21/21 20:00,2.1,0.7,50,499.2,392.1,0,1,0.2,0,31.6,0,0,0.2,0,40.7,965
6/21/21 21:00,2,0.7,50,489.5,486.1,0,0.5,0.1,0,15.1,0,0,0.2,0,38.3,1029.8
6/21/21 22:00,3.1,1.4,50,663.4,717.4,0,0.7,0.1,0,17.9,0,0,0.2,0,44.4,1444.1
6/21/21 23:00,2.1,0.8,50,493.7,583.6,0,0.7,0.2,0,17.7,0,0,0.2,0,43.4,1139.5
6/22/21 0:00,3.5,1.6,50,874.8,689.3,0,1.2,173.2,0,14,0,0,0.2,0,48.7,1801.4
6/22/21 1:00,4,2.3,50,1037.8,1948.9,0,96.1,0.6,0,20.6,0,0,0.4,0,37.7,3142.1
6/22/21 8:00,2.4,1.8,50,7920.6,28129.7,0.5,446.2,7.8,0,161.1,0,47.6,3,0,299.1,37015.6
6/22/21 9:00,2.5,1.8,50,1001.7,3337.2,0.1,50.2,0.2,0,33.6,0,0,0.3,0,40.8,4464.1
6/22/21 10:00,3.3,3.1,50,1337.8,4468.4,0.1,131.5,1.3,0,18.6,0,0.2,0.3,0,35.3,5993.5
6/22/21 11:00,3.5,2.5,50,1314.3,3771.1,0.1,102.2,0.4,0,19.9,0,0,0.4,0,34,5242.4
6/22/21 12:00,3.8,2.9,50,1427,3895.1,0.2,109.4,1.1,0,29.9,0,0,0.4,0,27,5490.1
6/22/21 13:00,2.6,1.6,50,1142.3,3446.1,0.1,44.4,0.2,0,16,0,0,0.3,0,36.5,4685.9
6/22/21 14:00,2.8,2.1,50,1193.2,3822.2,0.1,60.8,0.2,0,25,0,0,0.4,0,32.7,5134.6
6/22/21 15:00,3,2.7,50,1147.5,4037.4,0,165.7,0.4,0,20.2,0,0,0.5,0,36.9,5408.6
6/22/21 16:00,2.6,1.9,50,1035.3,3233.5,0.1,132.4,0.2,0,19.5,0,0,0.4,0,42.3,4463.7
6/22/21 17:00,3.5,2.7,50,1495.4,4131,0.1,214.5,0.2,0,17.6,0,0,0.5,0,30.8,5890.1
6/22/21 18:00,2.9,2.4,50,1259.1,3939.6,0.1,176.3,0.2,0,19.4,0,0,0.4,0,35.2,5430.3
6/22/21 19:00,3.5,2.9,50,1512.8,4863.2,0.1,217.3,0.2,0,20.7,0,0,0.4,0,27.8,6642.5
6/22/21 20:00,3.8,3.4,50,1371.4,5051.5,0.1,582.9,1.6,0,37.9,0,1.1,0.5,0,44.5,7091.5
6/22/21 21:00,3,2.7,50,1304.5,4658.6,0.1,154.7,0.3,0,21.2,0,0,0.3,0,39.5,6179.2
6/22/21 22:00,3,2.8,50,1453.1,5054.4,0,222.9,0.1,0,22.4,0,0,0.3,0,33.1,6786.3
6/22/21 23:00,2.7,2.3,50,1263.8,4367.2,0.1,339.8,0.3,0,21.9,0,0,0.4,0,38.8,6032.3
6/23/21 0:00,3.3,3.3,50,1563.9,5784.7,0.1,152.3,1.3,0,28.1,0,0,0.4,0,32.9,7563.7
6/23/21 1:00,2.6,3.7,53,1263.8,6672.9,0.1,153.3,0.8,0,39.4,0,0.4,0.5,0,39.7,8170.9
6/23/21 2:00,2.7,2.7,50,1339.5,6402.6,0.1,77.8,0.5,0,36.7,0,0,0.6,0,38.2,7896
6/23/21 3:00,3.8,3.7,50,1451,5540.8,0.1,228,0.7,0,29.5,0,0,0.5,0,31.8,7282.4
6/23/21 4:00,3,2.8,50,1408.1,5372.2,0,55.9,0.2,0,25,0,0,0.5,0,34.6,6896.5
6/23/21 5:00,3,2.5,50,1313.2,4346,0.1,212.8,0.2,0,22.4,0,0.1,0.4,0,37.4,5932.6
6/23/21 6:00,2.6,2.2,50,988.8,3477.7,0.1,77.4,0.3,0,21.8,0,0,0.4,0,53.9,4620.4
6/23/21 7:00,3.4,3.1,50,1521.3,5641.4,0,209.1,0.2,0,24.3,0,0,0.4,0,32.7,7429.4
6/23/21 8:00,2.6,2.2,50,1219.9,4588.4,0.1,45.6,0.2,0,22.6,0,0,0.3,0,39.4,5916.5
6/23/21 9:00,3.1,3,50,1495.1,5810.9,0,220.5,0.3,0,47.7,0,0,0.4,0,32.7,7607.6
6/23/21 10:00,3,2.8,50,1359.5,5337.9,0.1,49.2,0.3,0,25.8,0,0,0.6,0,32.6,6806
6/23/21 11:00,3.4,2.4,50,1844.7,4343.5,0.1,255.3,0.3,26.9,25.9,0,1.4,0.5,0,37.8,6536.4
6/23/21 12:00,2.6,2.6,50,3838.7,5897.1,0.1,58.5,0.9,135.8,38.2,0,4.6,0.8,0,37.5,10012.2
6/23/21 13:00,3.3,4.7,50,2399,5479.1,0.1,226.4,0.2,27.8,18.9,0,1.9,0.5,0,29.5,8183.4
6/23/21 14:00,2.7,1.8,50,967.7,3084.9,0.1,118.2,0.3,0,24.7,0,0,0.5,0,39.1,4235.5
6/23/21 15:00,3.1,2.2,50,1137.4,3785.9,0.1,129.2,0.4,0,20.4,0,0.1,0.5,0,32.8,5106.8
6/23/21 16:00,2.6,1.9,50,960.3,3032.7,0.1,52.6,0.2,0,19.9,0,0,0.5,0,44.2,4110.5
6/23/21 17:00,3.3,2.5,50,1360.4,4125.7,0.1,208,0.2,0,20.3,0,0,0.4,0,36.3,5751.4
6/23/21 18:00,2.7,2.1,50,1194.3,3992.7,0,37.1,0.2,0,21.2,0,0,0.4,0,38.3,5284.2
6/23/21 19:00,3.1,2.7,50,1411.2,5012.4,0,36.3,0.2,0,23.1,0,0,0.4,0,27.7,6511.3
6/23/21 20:00,3,2.6,50,1385,5270.2,0.1,40.6,0.3,0,31.5,0,0,0.4,0,29.8,6757.9
6/23/21 21:00,2.8,2.7,50,1193.3,4713.9,0.1,40.4,0.2,0,26.8,0,0,0.3,0,35.6,6010.6
6/23/21 22:00,2.7,2.3,50,1150.4,4305.4,0.1,44.8,0.2,0,25.1,0,0,0.5,0,35.7,5562.2
6/23/21 23:00,2.8,2.7,50,1184.9,4889.6,0.1,101.8,0.2,0,26.4,0,0,0.4,0,34.1,6237.5
6/24/21 0:00,2.4,2.5,50,1233.1,5174.7,0.1,43.7,1.5,0,28.5,0,0,0.5,0,39.3,6521.4
6/24/21 1:00,2.7,2.6,50,1312.5,5232.1,0.1,41.3,0.5,0,29.8,0.1,0,0.6,0,40.1,6657.1
6/24/21 2:00,2.8,2.6,50,1265.7,5378.4,0.1,40.9,3,0,28.2,0,17,0.7,0,69.6,6803.6
6/24/21 3:00,3.1,3,50,1448.5,5439.3,0.1,54.4,4.7,0,28.8,0,49.7,0.5,0,62.3,7088.3
6/24/21 4:00,3.2,2.5,50,1404.6,4896.5,0.1,44.3,0.2,0,25.5,0,0,0.4,0,24.7,6396.3
6/24/21 5:00,2.8,2.4,50,1260.6,4455.9,0.1,51.8,0.2,0,21.9,0,0,0.5,0,40.6,5831.6
6/24/21 6:00,2.8,2.1,50,1173.5,3616.1,0.1,81.1,0.4,0,32.1,0,0,0.3,0,36,4939.6
6/24/21 7:00,2.4,2.2,50,1277.1,7418.7,0.1,54.6,0.2,0,29.3,0,0,0.5,0,42.9,8823.4
6/24/21 8:00,2.9,7.6,50,1234.6,3882.4,0.1,94.5,0.2,0,19.4,0,0,0.5,0,36.9,5268.6
6/24/21 9:00,3.4,2.6,50,1205.8,3751.8,0.1,86.6,6.1,0,36.7,0,16,1,0,60,5164.1
6/24/21 10:00,3,2.2,50,1216.5,3854.3,0,146.8,0.1,0,20,0,0,1.7,0,28.3,5267.7
6/24/21 11:00,2.6,1.7,50,964.8,2914.3,0.1,183.4,0.2,0,19.8,0,0,1.5,0,42.5,4126.6
6/24/21 12:00,2.8,2.3,50,1377.8,4684.5,0.2,44,0.9,0,43.5,0,0,2.4,0,37.2,6190.5
6/24/21 13:00,3,2.3,50,1310.3,4132.3,0.1,48.7,0.3,0,21.8,0,0,0.8,0,29.7,5544
6/24/21 14:00,3,1.8,50,1129.4,3292.7,0.1,137.7,0.3,0,22.9,0,0,0.8,0,37.5,4621.4
6/24/21 15:00,3,2.2,50,1142.8,3579.5,0.1,103.5,0.2,0,21.9,0,0,0.5,0,34.2,4882.7
6/24/21 16:00,2.6,1.8,50,1003.1,3372.6,0.1,121.9,0.2,0,22.1,0,0,0.4,0,44.3,4564.7
6/24/21 17:00,3.1,2.3,50,1149.4,3723.4,0.1,128.2,0.2,0,19.4,0,0,0.5,0,40.3,5061.5
6/24/21 18:00,2.7,1.7,50,1106.1,3272.4,0.1,48.6,0.3,0,25.9,0,0,0.5,0,32,4485.9
6/24/21 19:00,2.9,2.8,50,1197.6,4914.2,0.1,129.4,0.2,0,25.6,0,0,0.4,0,36.7,6304.2
6/24/21 20:00,3,3.2,50,1358.9,6268,0.1,51.8,0.3,0,46,0,0,0.5,0,30.9,7756.5
6/24/21 21:00,3.1,2.4,50,1247,4646.1,0,49.5,0.3,0,30.3,0,0.1,0.5,0,33,6006.8
